name,slot,cooltime,passive,aoe,icon_filename,used_on,level_progress_description,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5
Gust of Sand,1,0.0,False,False,skill_icon_0004_9_0.png,[800],"['Damage +5%', 'Damage +5%', 'Damage +10%', 'Effect Rate +5%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,30.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,25.0,https://swarfarm.com/api/v2/skill-effects/25/,Sleep,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gust of Sand,1,0.0,False,False,skill_icon_0004_0_1.png,[119],"['Damage +5%', 'Damage +5%', 'Damage +10%', 'Effect Rate +5%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,30.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,25.0,https://swarfarm.com/api/v2/skill-effects/25/,Sleep,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jump Slam,1,0.0,False,False,skill_icon_0003_2_7.png,[96],"['Damage +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",False,True,False,30.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jump Slam,1,0.0,False,False,skill_icon_0003_1_7.png,[42],"['Damage +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",False,True,False,30.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jump Slam,1,0.0,False,False,skill_icon_0003_3_7.png,[801],"['Damage +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",False,True,False,30.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Claw Attack,1,0.0,False,False,skill_icon_0008_7_6.png,[793],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Claw Attack,1,0.0,False,False,skill_icon_0008_6_6.png,[794],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Claw Attack,1,0.0,False,False,skill_icon_0008_8_6.png,[795],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Icy Claw,1,0.0,False,False,skill_icon_0000_4_8.png,"[54, 53]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +20%']",False,True,False,-1.0,True,False,False,310.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lightning Claw,1,0.0,False,False,skill_icon_0000_6_8.png,"[90, 91]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +20%']",False,True,False,-1.0,True,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Holy Claw,1,0.0,False,False,skill_icon_0000_7_8.png,"[413, 414]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +20%']",False,True,False,-1.0,True,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dark Claw,1,0.0,False,False,skill_icon_0000_8_8.png,"[474, 473]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +20%']",False,False,False,-1.0,True,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Fiery Claw,1,0.0,False,False,skill_icon_0000_5_8.png,"[18, 17]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +20%']",False,True,False,-1.0,True,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Element Explosion,2,4.0,False,False,skill_icon_0000_0_9.png,"[18, 17]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Element Explosion,2,4.0,False,False,skill_icon_0000_9_8.png,"[54, 53]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Element Explosion,2,4.0,False,False,skill_icon_0000_2_9.png,"[413, 414]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Solid Blades,2,4.0,False,False,skill_icon_0000_3_9.png,"[474, 473]",['Cooltime Turn -1'],False,False,True,-1.0,False,False,False,3.0,False,False,False,False,,False,False,True,-1.0,False,False,False,3.0,False,False,False,False,,False,False,True,-1.0,False,False,False,50.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,3.0,https://swarfarm.com/api/v2/skill-effects/3/,Increase CRI Rate,True,Buff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Solid Blades,2,4.0,False,False,skill_icon_0000_1_9.png,"[90, 91]",['Cooltime Turn -1'],False,False,True,-1.0,False,False,False,3.0,False,False,False,False,,False,False,True,-1.0,False,False,False,3.0,False,False,False,False,,False,False,True,-1.0,False,False,False,50.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,3.0,https://swarfarm.com/api/v2/skill-effects/3/,Increase CRI Rate,True,Buff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Deathblow (Passive),3,0.0,True,False,skill_icon_0000_6_9.png,[18],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Shadow Defense,3,6.0,False,False,skill_icon_0000_4_9.png,[54],"['Cooltime Turn -1', 'Cooltime Turn -1']",False,False,True,-1.0,False,False,False,3.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,12.0,https://swarfarm.com/api/v2/skill-effects/12/,Shield,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Assassinate,3,5.0,False,False,skill_icon_0000_7_9.png,[91],"['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,3.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Resist Element (Passive),3,0.0,True,True,skill_icon_0000_8_9.png,"[413, 414]",[],True,False,False,-1.0,False,False,False,20.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,59.0,https://swarfarm.com/api/v2/skill-effects/59/,Decrease Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Power of Darkness,3,7.0,False,False,skill_icon_0000_1_5.png,"[474, 473]","['Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,30.0,False,False,False,True,,False,False,True,100.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,11.0,https://swarfarm.com/api/v2/skill-effects/11/,Reflect DMG,True,Buff,13.0,https://swarfarm.com/api/v2/skill-effects/13/,Endure,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Purify,2,3.0,False,False,skill_icon_0000_5_0.png,"[312, 311]","['Recovery +5%', 'Recovery +5%', 'Recovery +10%', 'Recovery +10%', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,-1.0,False,False,False,True,,False,True,False,-1.0,False,False,False,-1.0,True,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Fire Hurricane,1,0.0,False,False,skill_icon_0000_1_0.png,"[183, 184]","['Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +25%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Arrow,2,3.0,False,True,skill_icon_0000_6_0.png,"[183, 184]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,"For stun, if all hits go into one enemy",False,True,False,-1.0,False,False,True,1.0,False,False,False,False,If both arrows hit same target,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,69.0,https://swarfarm.com/api/v2/skill-effects/69/,Ignore Resistance,False,Neutral,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Arrow Attack,3,6.0,False,True,skill_icon_0000_9_0.png,"[183, 184]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aqua Hurricane,1,0.0,False,False,skill_icon_0000_0_0.png,"[312, 311]","['Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +25%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,27.0,https://swarfarm.com/api/v2/skill-effects/27/,Freeze,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sleep Spell,3,5.0,False,False,skill_icon_0000_8_0.png,[312],"['Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,2.0,False,False,False,False,,False,True,False,100.0,False,False,False,-1.0,False,False,False,False,Sleep,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,25.0,https://swarfarm.com/api/v2/skill-effects/25/,Sleep,False,Debuff,69.0,https://swarfarm.com/api/v2/skill-effects/69/,Ignore Resistance,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gust,1,0.0,False,False,skill_icon_0000_2_0.png,"[93, 92]","['Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +25%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spirit's Wrath,3,4.0,False,False,skill_icon_0000_0_1.png,[93],"['Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,67.0,https://swarfarm.com/api/v2/skill-effects/67/,Debuff Bonus Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Light Hurricane,1,0.0,False,False,skill_icon_0000_3_0.png,"[415, 416]","['Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +25%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Holy Shield,3,7.0,False,False,skill_icon_0000_1_1.png,[416],"['Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,-1.0,True,False,False,False,,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,10.0,https://swarfarm.com/api/v2/skill-effects/10/,Invincible,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
