id,url,com2us_id,family_id,name,awaken_level,element,archetype,skill_ups_to_max,max_lvl_hp,max_lvl_attack,max_lvl_defense,speed,crit_rate,crit_damage,resistance,accuracy
219,https://swarfarm.com/api/v2/monsters/219/,18402,18400,Taoist,0,Fire,Attack,13.0,7740,604,527,103,15,50,15,0
220,https://swarfarm.com/api/v2/monsters/220/,18412,18400,Gunpyeong,1,Fire,Attack,13.0,8400,692,560,104,30,50,15,0
221,https://swarfarm.com/api/v2/monsters/221/,15202,15200,Vagabond,0,Fire,Defense,17.0,8895,527,527,97,15,50,15,0
222,https://swarfarm.com/api/v2/monsters/222/,15212,15200,Kai'en,1,Fire,Defense,17.0,10215,516,615,98,15,50,15,0
223,https://swarfarm.com/api/v2/monsters/223/,14802,14800,Viking,0,Fire,Defense,11.0,7410,505,648,96,15,50,15,0
224,https://swarfarm.com/api/v2/monsters/224/,14812,14800,Geoffrey,1,Fire,Defense,11.0,8565,571,670,97,15,50,15,0
225,https://swarfarm.com/api/v2/monsters/225/,14002,14000,Werewolf,0,Fire,HP,9.0,10710,450,483,99,15,50,15,0
226,https://swarfarm.com/api/v2/monsters/226/,14012,14000,Garoche,1,Fire,HP,9.0,12015,516,494,115,15,50,15,0
227,https://swarfarm.com/api/v2/monsters/227/,18802,18800,Barbaric King,0,Fire,Attack,14.0,8565,670,571,102,15,50,15,0
228,https://swarfarm.com/api/v2/monsters/228/,18812,18800,Surtr,1,Fire,Attack,14.0,9390,758,593,103,30,50,15,0
229,https://swarfarm.com/api/v2/monsters/229/,18002,18000,Brownie Magician,0,Fire,Support,9.0,9390,582,604,105,15,50,15,0
230,https://swarfarm.com/api/v2/monsters/230/,18012,18000,Draco,1,Fire,Support,9.0,10050,659,648,106,15,50,15,0
231,https://swarfarm.com/api/v2/monsters/231/,16202,16200,Death Knight,0,Fire,HP,12.0,10380,549,571,100,15,50,15,0
232,https://swarfarm.com/api/v2/monsters/232/,16212,16200,Arnold,1,Fire,HP,12.0,11700,604,593,101,15,50,15,25
233,https://swarfarm.com/api/v2/monsters/233/,15302,15300,Epikion Priest,0,Fire,Support,12.0,10050,505,637,95,15,50,15,0
234,https://swarfarm.com/api/v2/monsters/234/,15312,15300,Chloe,1,Fire,Support,12.0,11700,549,648,111,15,50,15,0
235,https://swarfarm.com/api/v2/monsters/235/,13402,13400,Joker,0,Fire,Defense,9.0,8400,615,637,102,15,50,15,0
236,https://swarfarm.com/api/v2/monsters/236/,13412,13400,Jojo,1,Fire,Defense,12.0,9555,659,681,103,15,50,15,0
237,https://swarfarm.com/api/v2/monsters/237/,18102,18100,Kobold Bomber,0,Fire,Attack,7.0,8565,670,571,98,15,50,15,0
238,https://swarfarm.com/api/v2/monsters/238/,18112,18100,Zibrolta,1,Fire,Attack,11.0,8895,823,560,99,15,50,15,0
239,https://swarfarm.com/api/v2/monsters/239/,17302,17300,Kung Fu Girl,0,Fire,HP,8.0,10215,593,538,101,15,50,15,0
240,https://swarfarm.com/api/v2/monsters/240/,17312,17300,Hong Hua,1,Fire,HP,12.0,11370,648,571,102,15,50,15,0
241,https://swarfarm.com/api/v2/monsters/241/,16302,16300,Lich,0,Fire,Attack,9.0,8730,714,516,95,15,50,15,0
242,https://swarfarm.com/api/v2/monsters/242/,16312,16300,Antares,1,Fire,Attack,9.0,9720,790,538,96,15,50,15,0
243,https://swarfarm.com/api/v2/monsters/243/,11202,11200,Nine-tailed Fox,0,Fire,Attack,8.0,8730,692,538,101,15,50,15,0
244,https://swarfarm.com/api/v2/monsters/244/,11212,11200,Shihwa,1,Fire,Attack,8.0,9555,714,626,102,15,50,15,0
245,https://swarfarm.com/api/v2/monsters/245/,13502,13500,Ninja,0,Fire,Attack,10.0,7575,834,472,106,15,50,15,0
246,https://swarfarm.com/api/v2/monsters/246/,13512,13500,Garo,1,Fire,Attack,10.0,8235,878,549,107,15,50,15,0
247,https://swarfarm.com/api/v2/monsters/247/,14102,14100,Phantom Thief,0,Fire,Attack,9.0,8730,670,560,104,15,50,15,0
248,https://swarfarm.com/api/v2/monsters/248/,14112,14100,Jean,1,Fire,Attack,9.0,9060,889,483,105,15,50,15,0
249,https://swarfarm.com/api/v2/monsters/249/,13902,13900,Pierret,0,Fire,Attack,13.0,10215,670,461,102,15,50,15,0
250,https://swarfarm.com/api/v2/monsters/250/,13912,13900,Clara,1,Fire,Attack,13.0,11205,769,461,103,15,50,15,0
251,https://swarfarm.com/api/v2/monsters/251/,15502,15500,Rakshasa,0,Fire,Attack,10.0,8565,703,538,103,15,50,15,0
252,https://swarfarm.com/api/v2/monsters/252/,15512,15500,Hwa,1,Fire,Attack,10.0,9720,758,571,104,15,50,15,25
253,https://swarfarm.com/api/v2/monsters/253/,16902,16900,Samurai,0,Fire,Attack,16.0,8895,681,538,102,15,50,15,0
254,https://swarfarm.com/api/v2/monsters/254/,16912,16900,Jun,1,Fire,Attack,16.0,8400,878,538,103,30,50,15,0
255,https://swarfarm.com/api/v2/monsters/255/,18302,18300,Sky Dancer,0,Fire,Attack,12.0,8895,659,560,100,15,50,15,0
256,https://swarfarm.com/api/v2/monsters/256/,18312,18300,Hwahee,1,Fire,Attack,12.0,9555,769,571,101,15,50,15,0
257,https://swarfarm.com/api/v2/monsters/257/,13302,13300,Succubus,0,Fire,Attack,14.0,9720,648,516,105,15,50,15,0
258,https://swarfarm.com/api/v2/monsters/258/,13312,13300,Akia,1,Fire,Attack,14.0,10380,758,527,106,15,50,15,0
259,https://swarfarm.com/api/v2/monsters/259/,11802,11800,Sylph,0,Fire,Attack,10.0,10215,626,505,104,15,50,15,0
260,https://swarfarm.com/api/v2/monsters/260/,11812,11800,Baretta,1,Fire,Attack,10.0,11205,681,549,105,15,50,15,0
261,https://swarfarm.com/api/v2/monsters/261/,11902,11900,Sylphid,0,Fire,Support,9.0,8400,703,549,102,15,50,15,0
262,https://swarfarm.com/api/v2/monsters/262/,11912,11900,Fria,1,Fire,Support,9.0,8565,769,637,103,15,50,15,0
263,https://swarfarm.com/api/v2/monsters/263/,11602,11600,Undine,0,Fire,Support,11.0,11370,494,560,95,15,50,15,0
264,https://swarfarm.com/api/v2/monsters/264/,11612,11600,Atenai,1,Fire,Support,11.0,12510,527,615,96,15,50,15,0
265,https://swarfarm.com/api/v2/monsters/265/,14702,14700,Vampire,0,Fire,Attack,8.0,9390,692,494,98,15,50,15,0
266,https://swarfarm.com/api/v2/monsters/266/,14712,14700,Verdehile,1,Fire,Attack,8.0,9885,812,505,99,15,50,15,0
267,https://swarfarm.com/api/v2/monsters/267/,17002,17000,Archangel,0,Fire,Support,9.0,9885,692,626,99,15,50,15,0
268,https://swarfarm.com/api/v2/monsters/268/,17012,17000,Velajuel,1,Fire,Support,9.0,10050,681,790,100,30,50,15,0
269,https://swarfarm.com/api/v2/monsters/269/,17402,17400,Beast Monk,0,Fire,HP,11.0,11535,571,637,100,15,50,15,0
270,https://swarfarm.com/api/v2/monsters/270/,17412,17400,Kumar,1,Fire,HP,11.0,13005,593,681,101,15,50,15,0
271,https://swarfarm.com/api/v2/monsters/271/,14602,14600,Chimera,0,Fire,HP,9.0,10545,615,659,94,15,50,15,0
272,https://swarfarm.com/api/v2/monsters/272/,14612,14600,Rakan,1,Fire,HP,9.0,11700,725,637,95,15,50,15,25
273,https://swarfarm.com/api/v2/monsters/273/,14402,14400,Dragon,0,Fire,Attack,12.0,8895,834,549,97,15,50,15,0
274,https://swarfarm.com/api/v2/monsters/274/,14412,14400,Zaiross,1,Fire,Attack,12.0,9720,911,582,98,30,50,15,0
275,https://swarfarm.com/api/v2/monsters/275/,16602,16600,Dragon Knight,0,Fire,Attack,9.0,10380,758,527,99,15,50,15,0
276,https://swarfarm.com/api/v2/monsters/276/,16612,16600,Laika,1,Fire,Attack,9.0,11040,834,571,100,15,50,15,0
277,https://swarfarm.com/api/v2/monsters/277/,17902,17900,Hell Lady,0,Fire,Attack,14.0,9885,659,659,103,15,50,15,0
278,https://swarfarm.com/api/v2/monsters/278/,17912,17900,Raki,1,Fire,Attack,14.0,10050,856,615,104,30,50,15,0
279,https://swarfarm.com/api/v2/monsters/279/,19202,19200,Ifrit,0,Fire,HP,10.0,10215,648,648,99,15,50,15,0
280,https://swarfarm.com/api/v2/monsters/280/,19212,19200,Tesarion,1,Fire,HP,10.0,11535,747,626,100,15,50,15,25
281,https://swarfarm.com/api/v2/monsters/281/,16802,16800,Monkey King,0,Fire,Defense,9.0,9720,659,670,100,15,50,15,0
282,https://swarfarm.com/api/v2/monsters/282/,16812,16800,Mei Hou Wang,1,Fire,Defense,9.0,10545,692,747,116,15,50,15,0
283,https://swarfarm.com/api/v2/monsters/283/,16102,16100,Occult Girl,0,Fire,Attack,13.0,9555,714,626,104,15,50,15,0
284,https://swarfarm.com/api/v2/monsters/284/,16112,16100,Rica,1,Fire,Attack,13.0,10215,823,637,105,15,50,15,25
285,https://swarfarm.com/api/v2/monsters/285/,15702,15700,Oracle,0,Fire,Support,8.0,9555,670,670,99,15,50,15,0
286,https://swarfarm.com/api/v2/monsters/286/,15712,15700,Juno,1,Fire,Support,8.0,11370,703,681,100,15,50,15,25
287,https://swarfarm.com/api/v2/monsters/287/,14502,14500,Phoenix,0,Fire,HP,14.0,9225,834,527,98,15,50,15,0
288,https://swarfarm.com/api/v2/monsters/288/,14512,14500,Perna,1,Fire,HP,14.0,12345,878,439,114,15,50,15,0
289,https://swarfarm.com/api/v2/monsters/289/,18602,18600,Pioneer,0,Fire,HP,13.0,10545,681,593,102,15,50,15,0
290,https://swarfarm.com/api/v2/monsters/290/,18612,18600,Chiwu,1,Fire,HP,13.0,12180,780,549,103,15,50,15,25
291,https://swarfarm.com/api/v2/monsters/291/,18902,18900,Polar Queen,0,Fire,Attack,13.0,9885,725,593,95,15,50,15,0
292,https://swarfarm.com/api/v2/monsters/292/,18912,18900,Brandia,1,Fire,Attack,13.0,10545,823,615,111,15,50,15,0
293,https://swarfarm.com/api/v2/monsters/293/,13802,13800,Valkyrja,0,Fire,Support,9.0,9885,659,659,100,15,50,15,0
294,https://swarfarm.com/api/v2/monsters/294/,13812,13800,Vanessa,1,Fire,Support,9.0,10875,703,714,101,15,50,40,0
295,https://swarfarm.com/api/v2/monsters/295/,14901,14900,Amazon,0,Water,Attack,13.0,9225,681,351,101,15,50,15,0
296,https://swarfarm.com/api/v2/monsters/296/,14911,14900,Ellin,1,Water,Attack,13.0,9060,823,384,102,15,50,15,0
297,https://swarfarm.com/api/v2/monsters/297/,19001,19000,Battle Mammoth,0,Water,HP,9.0,9060,494,549,98,15,50,15,0
298,https://swarfarm.com/api/v2/monsters/298/,19011,19000,Talc,1,Water,HP,9.0,10875,516,571,99,15,50,15,0
299,https://swarfarm.com/api/v2/monsters/299/,13701,13700,Bearman,0,Water,HP,10.0,10545,351,593,100,15,50,15,0
300,https://swarfarm.com/api/v2/monsters/300/,13711,13700,Gruda,1,Water,HP,10.0,11700,351,681,101,15,50,15,0
301,https://swarfarm.com/api/v2/monsters/301/,18501,18500,Beast Hunter,0,Water,Attack,9.0,7905,582,538,99,15,50,15,0
302,https://swarfarm.com/api/v2/monsters/302/,18511,18500,Gangchun,1,Water,Attack,9.0,8400,703,549,100,15,50,15,0
303,https://swarfarm.com/api/v2/monsters/303/,15601,15600,Bounty Hunter,0,Water,Attack,11.0,7575,582,560,94,15,50,15,0
304,https://swarfarm.com/api/v2/monsters/304/,15611,15600,Wayne,1,Water,Attack,11.0,8565,648,593,110,15,50,15,0
305,https://swarfarm.com/api/v2/monsters/305/,19301,19300,Cow Girl,0,Water,Attack,14.0,7575,637,505,101,15,50,15,0
306,https://swarfarm.com/api/v2/monsters/306/,19311,19300,Sera,1,Water,Attack,14.0,8400,747,505,102,30,50,15,0
307,https://swarfarm.com/api/v2/monsters/307/,17201,17200,Drunken Master,0,Water,Attack,13.0,7905,582,538,98,15,50,15,0
308,https://swarfarm.com/api/v2/monsters/308/,17211,17200,Mao,1,Water,Attack,13.0,8400,714,538,99,30,50,15,0
309,https://swarfarm.com/api/v2/monsters/309/,15301,15300,Epikion Priest,0,Water,Support,13.0,8895,461,593,95,15,50,15,0
310,https://swarfarm.com/api/v2/monsters/310/,15311,15300,Rina,1,Water,Support,13.0,10710,439,659,96,15,50,40,0
311,https://swarfarm.com/api/v2/monsters/311/,10101,10100,Fairy,0,Water,Support,12.0,8235,483,615,103,15,50,15,0
312,https://swarfarm.com/api/v2/monsters/312/,10111,10100,Elucia,1,Water,Support,16.0,9060,626,582,104,15,50,15,0
313,https://swarfarm.com/api/v2/monsters/313/,11401,11400,Golem,0,Water,Defense,9.0,10050,329,648,86,15,50,15,0
314,https://swarfarm.com/api/v2/monsters/314/,11411,11400,Kuhn,1,Water,Defense,9.0,10710,351,747,87,15,50,40,0
315,https://swarfarm.com/api/v2/monsters/315/,11501,11500,Griffon,0,Water,HP,8.0,11535,329,549,110,15,50,15,0
316,https://swarfarm.com/api/v2/monsters/316/,11511,11500,Kahn,1,Water,HP,12.0,12840,351,604,111,15,50,15,0
317,https://swarfarm.com/api/v2/monsters/317/,16001,16000,Grim Reaper,0,Water,Attack,14.0,7410,714,439,90,15,50,15,0
318,https://swarfarm.com/api/v2/monsters/318/,16011,16000,Hemos,1,Water,Attack,14.0,8070,801,472,91,15,50,15,0
319,https://swarfarm.com/api/v2/monsters/319/,10501,10500,Harpy,0,Water,Attack,16.0,7740,670,461,104,15,50,15,0
320,https://swarfarm.com/api/v2/monsters/320/,10511,10500,Ramira,1,Water,Attack,16.0,8565,736,505,105,15,50,40,0
321,https://swarfarm.com/api/v2/monsters/321/,12001,12000,High Elemental,0,Water,Attack,10.0,5595,725,549,102,15,50,15,0
322,https://swarfarm.com/api/v2/monsters/322/,12011,12000,Ellena,1,Water,Attack,14.0,5925,812,604,103,15,50,15,0
323,https://swarfarm.com/api/v2/monsters/323/,15801,15800,Imp Champion,0,Water,Attack,12.0,8895,615,439,101,15,50,15,0
324,https://swarfarm.com/api/v2/monsters/324/,15811,15800,Yaku,1,Water,Attack,12.0,8235,714,549,102,30,50,15,0
325,https://swarfarm.com/api/v2/monsters/325/,11701,11700,Inferno,0,Water,Attack,10.0,6420,725,494,96,15,50,15,0
326,https://swarfarm.com/api/v2/monsters/326/,11711,11700,Purian,1,Water,Attack,10.0,7410,780,538,97,15,50,15,0
327,https://swarfarm.com/api/v2/monsters/327/,11001,11000,Inugami,0,Water,Defense,8.0,9555,494,516,107,15,50,15,0
328,https://swarfarm.com/api/v2/monsters/328/,11011,11000,Icaru,1,Water,Defense,11.0,9390,549,637,108,15,50,15,0
329,https://swarfarm.com/api/v2/monsters/329/,16501,16500,Living Armor,0,Water,Defense,12.0,8235,516,582,97,15,50,15,0
330,https://swarfarm.com/api/v2/monsters/330/,16511,16500,Nickel,1,Water,Defense,12.0,9060,516,692,98,30,50,15,0
331,https://swarfarm.com/api/v2/monsters/331/,17801,17800,Lizardman,0,Water,Defense,11.0,7740,527,604,102,15,50,15,0
332,https://swarfarm.com/api/v2/monsters/332/,17811,17800,Kernodon,1,Water,Defense,11.0,8565,571,670,103,15,50,15,25
333,https://swarfarm.com/api/v2/monsters/333/,15401,15400,Magical Archer,0,Water,Attack,15.0,7905,703,417,104,15,50,15,0
334,https://swarfarm.com/api/v2/monsters/334/,15411,15400,Sharron,1,Water,Attack,15.0,8235,823,439,105,15,50,15,0
335,https://swarfarm.com/api/v2/monsters/335/,15001,15000,Martial Cat,0,Water,Attack,8.0,7905,626,494,103,15,50,15,0
336,https://swarfarm.com/api/v2/monsters/336/,15011,15000,Mina,1,Water,Attack,8.0,7905,790,494,119,15,50,15,0
337,https://swarfarm.com/api/v2/monsters/337/,17701,17700,Minotauros,0,Water,HP,14.0,9060,538,505,98,15,50,15,0
338,https://swarfarm.com/api/v2/monsters/338/,17711,17700,Urtau,1,Water,HP,14.0,10710,582,516,99,15,50,15,0
339,https://swarfarm.com/api/v2/monsters/339/,15901,15900,Mystic Witch,0,Water,Support,11.0,8895,527,527,96,15,50,15,0
340,https://swarfarm.com/api/v2/monsters/340/,15911,15900,Megan,1,Water,Support,12.0,9885,582,571,97,15,50,15,0
341,https://swarfarm.com/api/v2/monsters/341/,18701,18700,Penguin Knight,0,Water,Attack,10.0,8235,615,483,104,15,50,15,0
342,https://swarfarm.com/api/v2/monsters/342/,18711,18700,Toma,1,Water,Attack,13.0,8895,703,516,105,15,50,15,0
343,https://swarfarm.com/api/v2/monsters/343/,11301,11300,Serpent,0,Water,HP,12.0,8730,516,549,99,15,50,15,0
344,https://swarfarm.com/api/v2/monsters/344/,11311,11300,Shailoq,1,Water,HP,12.0,9720,560,604,115,15,50,15,0
345,https://swarfarm.com/api/v2/monsters/345/,10701,10700,Warbear,0,Water,HP,10.0,10545,384,560,101,15,50,15,0
346,https://swarfarm.com/api/v2/monsters/346/,10711,10700,Dagora,1,Water,HP,13.0,11850,417,604,102,15,50,15,0
347,https://swarfarm.com/api/v2/monsters/347/,14001,14000,Werewolf,0,Water,HP,11.0,9885,549,439,99,15,50,15,0
348,https://swarfarm.com/api/v2/monsters/348/,14011,14000,Vigor,1,Water,HP,11.0,11535,582,461,115,15,50,15,0
349,https://swarfarm.com/api/v2/monsters/349/,14903,14900,Amazon,0,Wind,Attack,13.0,9060,637,406,101,15,50,15,0
350,https://swarfarm.com/api/v2/monsters/350/,14913,14900,Hina,1,Wind,Attack,13.0,9225,845,351,102,15,50,15,0
351,https://swarfarm.com/api/v2/monsters/351/,19003,19000,Battle Mammoth,0,Wind,Defense,12.0,8235,461,637,98,15,50,15,0
352,https://swarfarm.com/api/v2/monsters/352/,19013,19000,Olivine,1,Wind,Defense,12.0,10050,461,681,99,15,50,15,0
353,https://swarfarm.com/api/v2/monsters/353/,13703,13700,Bearman,0,Wind,Attack,7.0,9555,516,494,100,15,50,15,0
354,https://swarfarm.com/api/v2/monsters/354/,13713,13700,Dagorr,1,Wind,Attack,10.0,9885,692,461,101,15,50,15,0
355,https://swarfarm.com/api/v2/monsters/355/,18503,18500,Beast Hunter,0,Wind,Attack,14.0,8235,604,494,99,15,50,15,0
356,https://swarfarm.com/api/v2/monsters/356/,18513,18500,Suri,1,Wind,Attack,14.0,8895,714,505,100,15,50,15,0
357,https://swarfarm.com/api/v2/monsters/357/,15603,15600,Bounty Hunter,0,Wind,Attack,12.0,7245,593,571,94,15,50,15,0
358,https://swarfarm.com/api/v2/monsters/358/,15613,15600,Roger,1,Wind,Attack,12.0,8565,670,571,110,15,50,15,0
359,https://swarfarm.com/api/v2/monsters/359/,19303,19300,Cow Girl,0,Wind,Attack,14.0,7410,626,527,101,15,50,15,0
360,https://swarfarm.com/api/v2/monsters/360/,19313,19300,Hannah,1,Wind,Attack,14.0,8400,725,527,117,15,50,15,0
361,https://swarfarm.com/api/v2/monsters/361/,17203,17200,Drunken Master,0,Wind,Attack,14.0,7245,637,527,98,15,50,15,0
362,https://swarfarm.com/api/v2/monsters/362/,17213,17200,Huan,1,Wind,Attack,14.0,8235,736,527,99,30,50,15,0
363,https://swarfarm.com/api/v2/monsters/363/,15303,15300,Epikion Priest,0,Wind,Support,12.0,9555,527,483,95,15,50,15,0
364,https://swarfarm.com/api/v2/monsters/364/,15313,15300,Michelle,1,Wind,Support,12.0,11205,549,516,96,15,50,40,0
365,https://swarfarm.com/api/v2/monsters/365/,11403,11400,Golem,0,Wind,Defense,7.0,10545,373,571,91,15,50,15,0
366,https://swarfarm.com/api/v2/monsters/366/,11413,11400,Ragion,1,Wind,Defense,7.0,10215,428,703,92,15,50,15,0
367,https://swarfarm.com/api/v2/monsters/367/,11503,11500,Griffon,0,Wind,Support,10.0,9390,384,637,110,15,50,15,0
368,https://swarfarm.com/api/v2/monsters/368/,11513,11500,Bernard,1,Wind,Support,10.0,10380,417,703,111,15,50,15,0
369,https://swarfarm.com/api/v2/monsters/369/,16003,16000,Grim Reaper,0,Wind,Attack,12.0,9225,692,340,90,15,50,15,0
370,https://swarfarm.com/api/v2/monsters/370/,16013,16000,Hiva,1,Wind,Attack,12.0,8895,758,461,91,15,50,15,0
371,https://swarfarm.com/api/v2/monsters/371/,10503,10500,Harpy,0,Wind,Attack,16.0,8400,637,450,104,15,50,15,0
372,https://swarfarm.com/api/v2/monsters/372/,10513,10500,Prilea,1,Wind,Attack,16.0,8235,736,527,105,15,50,15,0
373,https://swarfarm.com/api/v2/monsters/373/,12003,12000,High Elemental,0,Wind,Attack,8.0,5265,834,461,104,15,50,15,0
374,https://swarfarm.com/api/v2/monsters/374/,12013,12000,Moria,1,Wind,Attack,9.0,5595,933,505,105,15,50,15,0
375,https://swarfarm.com/api/v2/monsters/375/,15803,15800,Imp Champion,0,Wind,Defense,7.0,8070,549,560,101,15,50,15,0
376,https://swarfarm.com/api/v2/monsters/376/,15813,15800,Pigma,1,Wind,Defense,7.0,9060,593,615,102,30,50,15,0
377,https://swarfarm.com/api/v2/monsters/377/,11703,11700,Inferno,0,Wind,Attack,12.0,5925,758,494,97,15,50,15,0
378,https://swarfarm.com/api/v2/monsters/378/,11713,11700,Anduril,1,Wind,Attack,12.0,7080,823,516,98,15,50,15,0
379,https://swarfarm.com/api/v2/monsters/379/,11003,11000,Inugami,0,Wind,Defense,11.0,8235,461,637,107,15,50,15,0
380,https://swarfarm.com/api/v2/monsters/380/,11013,11000,Ramahan,1,Wind,Defense,14.0,9555,472,703,108,15,50,15,0
381,https://swarfarm.com/api/v2/monsters/381/,16503,16500,Living Armor,0,Wind,Defense,16.0,8895,483,571,97,15,50,15,0
382,https://swarfarm.com/api/v2/monsters/382/,16513,16500,Copper,1,Wind,Defense,16.0,9555,483,692,98,15,50,40,0
383,https://swarfarm.com/api/v2/monsters/383/,17803,17800,Lizardman,0,Wind,Defense,11.0,7905,560,560,102,15,50,15,0
384,https://swarfarm.com/api/v2/monsters/384/,17813,17800,Velfinodon,1,Wind,Defense,11.0,8895,560,659,103,15,50,15,25
385,https://swarfarm.com/api/v2/monsters/385/,15403,15400,Magical Archer,0,Wind,Attack,10.0,6585,725,483,104,15,50,15,0
386,https://swarfarm.com/api/v2/monsters/386/,15413,15400,Ardella,1,Wind,Attack,10.0,7575,845,461,105,15,50,15,0
387,https://swarfarm.com/api/v2/monsters/387/,15003,15000,Martial Cat,0,Wind,Attack,8.0,7905,615,505,103,15,50,15,0
388,https://swarfarm.com/api/v2/monsters/388/,15013,15000,Naomi,1,Wind,Attack,8.0,8895,681,538,119,15,50,15,0
389,https://swarfarm.com/api/v2/monsters/389/,17703,17700,Minotauros,0,Wind,HP,10.0,9060,516,527,98,15,50,15,0
390,https://swarfarm.com/api/v2/monsters/390/,17713,17700,Eintau,1,Wind,HP,10.0,10380,593,527,99,15,50,15,0
391,https://swarfarm.com/api/v2/monsters/391/,15903,15900,Mystic Witch,0,Wind,Attack,10.0,8400,615,472,96,15,50,15,0
392,https://swarfarm.com/api/v2/monsters/392/,15913,15900,Silia,1,Wind,Attack,14.0,9060,681,527,97,15,50,15,0
393,https://swarfarm.com/api/v2/monsters/393/,18703,18700,Penguin Knight,0,Wind,HP,10.0,9060,582,461,104,15,50,15,0
394,https://swarfarm.com/api/v2/monsters/394/,18713,18700,Mav,1,Wind,HP,11.0,10215,637,494,105,15,50,15,0
395,https://swarfarm.com/api/v2/monsters/395/,11303,11300,Serpent,0,Wind,HP,7.0,10050,527,450,99,15,50,15,0
396,https://swarfarm.com/api/v2/monsters/396/,11313,11300,Ermeda,1,Wind,HP,7.0,11370,582,472,100,15,50,15,0
397,https://swarfarm.com/api/v2/monsters/397/,14003,14000,Werewolf,0,Wind,Defense,9.0,7905,527,593,99,15,50,15,0
398,https://swarfarm.com/api/v2/monsters/398/,14013,14000,Shakan,1,Wind,Defense,9.0,8565,582,659,115,15,50,15,0
399,https://swarfarm.com/api/v2/monsters/399/,14904,14900,Amazon,0,Light,Attack,13.0,9555,626,384,101,15,50,15,0
400,https://swarfarm.com/api/v2/monsters/400/,14914,14900,Lyn,1,Light,Attack,13.0,10380,790,329,102,15,50,15,0
401,https://swarfarm.com/api/v2/monsters/401/,19004,19000,Battle Mammoth,0,Light,HP,14.0,9390,494,527,98,15,50,15,0
402,https://swarfarm.com/api/v2/monsters/402/,19014,19000,Marble,1,Light,HP,14.0,11205,505,560,99,15,50,15,0
403,https://swarfarm.com/api/v2/monsters/403/,13704,13700,Bearman,0,Light,HP,10.0,9720,494,505,100,15,50,15,0
404,https://swarfarm.com/api/v2/monsters/404/,13714,13700,Ahman,1,Light,HP,10.0,10710,549,549,101,15,50,15,0
405,https://swarfarm.com/api/v2/monsters/405/,18504,18500,Beast Hunter,0,Light,Attack,13.0,8730,560,505,99,15,50,15,0
406,https://swarfarm.com/api/v2/monsters/406/,18514,18500,Baekdu,1,Light,Attack,13.0,9060,670,538,100,15,50,15,0
407,https://swarfarm.com/api/v2/monsters/407/,15604,15600,Bounty Hunter,0,Light,Attack,12.0,8070,560,549,94,15,50,15,0
408,https://swarfarm.com/api/v2/monsters/408/,15614,15600,Walkers,1,Light,Attack,12.0,8895,637,582,110,15,50,15,0
409,https://swarfarm.com/api/v2/monsters/409/,19304,19300,Cow Girl,0,Light,Attack,10.0,7905,604,516,101,15,50,15,0
