name,description,slot,cooltime,hits,passive,aoe,random,multiplier_formula,multiplier_formula_raw,scales_with,icon_filename,used_on,level_progress_description,other_skill,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5,upgrade_1,upgrade_2,upgrade_3,upgrade_4,upgrade_5,upgrade_6,upgrade_7,upgrade_8,upgrade_1_effect,upgrade_1_amount,upgrade_2_effect,upgrade_2_amount,upgrade_3_effect,upgrade_3_amount,upgrade_4_effect,upgrade_4_amount,upgrade_5_effect,upgrade_5_amount,upgrade_6_effect,upgrade_6_amount,upgrade_7_effect,upgrade_7_amount,upgrade_8_effect,upgrade_8_amount
Multiple Throw,Throws 3 axes at an enemy. Your Attack Bar increases by 15% if this attack lands as a Critical Hit.,2,3.0,3,False,False,False,2.1*{ATK},"[[""ATK"", ""*"", 2.1]]",['ATK'],skill_icon_0005_6_1.png,"[160, 159]","['Damage +5%', 'Damage +10%', 'Damage +15%']",0.0,False,False,True,-1.0,True,False,False,15.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,-1,-1,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Slaughter (Passive),Increases your Critical Rate by 15% and the damage of your Critical Hits by 30%. [Automatic Effect],3,0.0,1,True,False,False,,[],[],skill_icon_0005_8_1.png,[807],[],0.0,False,False,False,-1.0,False,False,False,15.0,False,False,False,False,,False,False,False,-1.0,True,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,79.0,https://swarfarm.com/api/v2/skill-effects/79/,Increase Attack Critical Chance,True,Neutral,84.0,https://swarfarm.com/api/v2/skill-effects/84/,Increase Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Firing Axe,Throws 5 axes randomly. Each attack has a 30% chance to inflict Continuous Damage for 3 turns.,3,6.0,5,False,False,True,2.0*{ATK},"[[""ATK"", ""*"", 2.0]]",['ATK'],skill_icon_0005_7_1.png,[803],"['Effect Rate +10%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",0.0,True,False,False,30.0,False,False,False,3.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1
Shout of Victory,Fills up the Attack Bar of all allies by 50% and recovers 15% of their HP.,3,6.0,0,False,False,False,,[],[],skill_icon_0001_9_9.png,[160],"['Recovery +10%', 'Recovery +10%', 'Recovery +10%', 'Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,True,False,False,-1.0,False,False,False,50.0,False,False,False,False,,True,False,False,-1.0,False,False,False,15.0,False,False,True,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,Recovery +{0}%,10,Recovery +{0}%,10,Recovery +{0}%,10,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1
Furious March,Revives all fallen allies with little HP and increases all allies' Attack Speed for 2 turns. Increases the allies' Attack Bar by 30% each according to the no. of revived allies.,3,13.0,1,False,True,False,,[],[],skill_icon_0001_9_9.png,[516],"['Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,True,False,False,-1.0,False,False,False,-1.0,False,False,False,False,With little HP,True,False,False,-1.0,False,False,False,2.0,False,False,False,False,,True,False,False,-1.0,False,False,False,30.0,False,False,False,False,According to the no. of revived allies,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,36.0,https://swarfarm.com/api/v2/skill-effects/36/,Revive,True,Neutral,5.0,https://swarfarm.com/api/v2/skill-effects/5/,Increase SPD,True,Buff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1
Thrash,"Thrashes the enemy, inflicting damage proportionate to your MAX HP. The attack has a 50% chance to reduce the enemy's Attack Bar by 25%.",1,0.0,1,False,False,False,1.7*{ATK} + 0.15*{MAX HP},"[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","['ATK', 'MAX HP']",skill_icon_0001_0_0.png,"[33, 32]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,25.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Thrash,"Thrashes the enemy, inflicting damage proportionate to your MAX HP. The attack has a 50% chance to reduce the enemy's Attack Bar by 25%.",1,0.0,1,False,False,False,1.7*{ATK} + 0.15*{MAX HP},"[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","['ATK', 'MAX HP']",skill_icon_0000_9_9.png,"[346, 345]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,25.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Thrash,"Thrashes the enemy, inflicting damage proportionate to your MAX HP. The attack has a 50% chance to reduce the enemy's Attack Bar by 25%.",1,0.0,1,False,False,False,1.7*{ATK} + 0.15*{MAX HP},"[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","['ATK', 'MAX HP']",skill_icon_0001_1_0.png,"[112, 111]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,25.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Thrash,"Thrashes the enemy, inflicting damage proportionate to your MAX HP. The attack has a 50% chance to reduce the enemy's Attack Bar by 25%.",1,0.0,1,False,False,False,1.7*{ATK} + 0.15*{MAX HP},"[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","['ATK', 'MAX HP']",skill_icon_0001_3_0.png,"[141, 140]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,25.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Thrash,"Thrashes the enemy, inflicting damage proportionate to your MAX HP. The attack has a 50% chance to reduce the enemy's Attack Bar by 25%.",1,0.0,1,False,False,False,1.7*{ATK} + 0.15*{MAX HP},"[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","['ATK', 'MAX HP']",skill_icon_0001_2_0.png,"[456, 455]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,25.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Crouch,Recovers your HP by 30% and increases Defense for 2 turns.,2,5.0,0,False,False,False,,[],[],skill_icon_0001_4_0.png,"[346, 345]","['Recovery +10%', 'Recovery +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,False,False,True,-1.0,False,False,False,30.0,False,True,False,False,,False,False,True,-1.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,2.0,https://swarfarm.com/api/v2/skill-effects/2/,Increase DEF,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Recovery +{0}%,10,Recovery +{0}%,10,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Roar,Inflicts damage proportional to your MAX HP to all enemies and decreases their Attack Power for 2 turns.,2,5.0,1,False,True,False,0.2*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.2]]",['MAX HP'],skill_icon_0001_7_0.png,"[141, 140]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,True,False,False,100.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Damage +{0}%,10,Damage +{0}%,10,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Counterblow,"Provokes all enemies with a 70% chance, and counterattacks every time you receive damage for 3 turns.",3,6.0,0,False,True,False,,[],[],skill_icon_0001_9_0.png,[33],"['Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,True,False,False,70.0,False,False,False,1.0,False,False,False,False,,False,False,True,100.0,False,False,False,3.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,24.0,https://swarfarm.com/api/v2/skill-effects/24/,Provoke,False,Debuff,7.0,https://swarfarm.com/api/v2/skill-effects/7/,Counter,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spirit's Will (Passive),Revives with 30% of HP at the last dying breath using the power of unbreakable will. [Automatic Effect],3,9.0,1,True,False,False,,[],[],skill_icon_0000_9_3.png,[346],"['Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,False,False,True,-1.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,36.0,https://swarfarm.com/api/v2/skill-effects/36/,Revive,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Clean Shot,"Attacks an enemy, inflicting the amount of HP you've lost as damage. You gain an extra turn if the enemy dies.",3,6.0,1,False,False,False,{Missing HP} (Fixed),"[[""ATTACK_LOSS_HP"", ""FIXED""]]",['Missing HP'],skill_icon_0001_0_1.png,[112],"['Cooltime Turn -1', 'Cooltime Turn -1']",0.0,False,False,True,-1.0,False,True,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,-1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Risky Dash,Inflicts damage proportional to the enemy's MAX HP. Consumes 10% of your HP.,3,5.0,1,False,False,False,5.6*{ATK} + 0.15*{Target MAX HP},"[[""ATK"", ""*"", 5.6], [""+""], [""TARGET_TOT_HP"", ""*"", 0.15]]","['ATK', 'Target MAX HP']",skill_icon_0001_1_1.png,[456],"['Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",0.0,False,False,True,-1.0,False,False,False,10.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,54.0,https://swarfarm.com/api/v2/skill-effects/54/,Self-Harm,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,Damage +{0}%,10,Damage +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Roar,Inflicts damage proportional to your MAX HP to all enemies and decreases their Attack Power for 2 turns.,2,5.0,1,False,True,False,0.2*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.2]]",['MAX HP'],skill_icon_0001_5_0.png,"[33, 32]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",0.0,True,False,False,100.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Damage +{0}%,10,Damage +{0}%,10,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Charge,"Deals damage according to your MAX HP. This attack receives a 70% Critical Rate bonus, and stuns the enemy for 1 turn when this attack lands as a Critical Hit.",3,4.0,1,False,False,False,0.4*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.4]]",['MAX HP'],skill_icon_0001_2_1.png,[141],"['Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",0.0,False,True,False,-1.0,True,False,False,1.0,False,False,False,False,,False,False,True,-1.0,False,False,False,70.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,79.0,https://swarfarm.com/api/v2/skill-effects/79/,Increase Attack Critical Chance,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,Damage +{0}%,10,Damage +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
